episode,return,success,steps
1,-4445.767500000016,0,2000
2,-4230.949750000051,0,2000
3,-4298.286500000043,0,2000
4,-4995.296624999963,0,2000
5,-3143.9879999999953,0,2000
6,-4025.7372500000147,0,2000
7,-2999.205749999999,0,2000
8,-2983.824375,0,2000
9,-3217.8790000000236,0,2000
10,-2906.8272500000126,0,2000
11,-2900.3583750000107,0,2000
12,-3191.1990000000415,0,2000
13,-4096.303124999975,0,2000
14,-2841.17437500001,0,2000
15,-2822.093375000022,0,2000
16,-1888.1778750000076,0,2000
17,-3062.510625000028,0,2000
18,-3364.194374999999,0,2000
19,-2278.963000000016,0,2000
20,-2303.428749999996,0,2000
21,-2359.7533750000034,0,2000
22,-2440.147625000005,0,2000
23,-2089.5503750000057,0,2000
24,-2249.0177500000086,0,2000
25,-2770.734749999986,0,2000
26,-2192.4751249999968,0,2000
27,-2022.5803749999948,0,2000
28,-2604.495375000031,0,2000
29,-1902.8286249999996,0,2000
30,-2488.6477500000237,0,2000
31,-3473.7856250000423,0,2000
32,-2224.147124999997,0,2000
33,-2591.0243750000013,0,2000
34,-1385.1849999999931,0,2000
35,-1224.6488750000003,0,2000
36,-1378.7408750000038,0,2000
37,-1661.08175,0,2000
38,-1969.0218750000013,0,2000
39,-1956.229875000004,0,2000
40,-1050.5793749999873,0,2000
41,-2470.6446250000413,0,2000
42,-2579.767750000008,0,2000
43,-1589.2405000000015,0,2000
44,-1418.5025000000019,0,2000
45,-2190.9018749999923,0,2000
46,-2471.9323750000062,0,2000
47,-979.3889999999876,0,2000
48,-2146.8995000000077,0,2000
49,-1611.237999999996,0,2000
50,-1222.189624999994,0,2000
51,-1324.8874999999973,0,2000
52,-1243.3202499999954,0,2000
53,-1511.8617499999948,0,2000
54,-1199.8356249999945,0,2000
55,-1275.454499999985,0,2000
56,-2249.0661250000126,0,2000
57,-1342.858125000006,0,2000
58,-2516.1047500000486,0,2000
59,-1512.8777500000022,0,2000
60,-2041.5794999999869,0,2000
61,-1654.2786250000042,0,2000
62,-1240.4763749999931,0,2000
63,-1607.2804999999992,0,2000
64,-1133.9718750000002,0,2000
65,-1445.063749999999,0,2000
66,-1189.2707499999926,0,2000
67,-1481.5163749999988,0,2000
68,-1859.0896250000158,0,2000
69,-1055.082374999987,0,2000
70,-1185.4636249999917,0,2000
71,-1285.3572499999855,0,2000
72,-1499.692624999997,0,2000
73,-977.3316249999979,0,2000
74,-1251.9154999999837,0,2000
75,-1433.2916250000171,0,2000
76,-1199.624499999984,0,2000
77,-1257.1715000000063,0,2000
78,-997.7171249999951,0,2000
79,-1185.8721250000076,0,2000
80,-895.8719999999985,0,2000
81,-943.641374999996,0,2000
82,-1394.877000000017,0,2000
83,-1243.3482499999943,0,2000
84,-1312.3451249999916,0,2000
85,-1639.776249999995,0,2000
86,-1417.6772499999888,0,2000
87,-1478.440124999993,0,2000
88,-892.5188749999953,0,2000
89,-1553.3004999999862,0,2000
90,-1338.5617499999757,0,2000
91,-1435.1572499999882,0,2000
92,-1155.745499999998,0,2000
93,-1121.7352499999836,0,2000
94,-1177.3889999999967,0,2000
95,-1313.3462499999937,0,2000
96,-1402.588625000003,0,2000
97,-1051.8559999999793,0,2000
98,-1740.4969999999878,0,2000
99,-1121.0133749999998,0,2000
100,-1824.2532499999845,0,2000
101,-2283.267374999997,0,2000
102,-1341.741124999987,0,2000
103,-1712.2679999999946,0,2000
104,-2213.528124999987,0,2000
105,-1403.7594999999944,0,2000
106,-1538.7257500000057,0,2000
107,-1046.916250000002,0,2000
