episode,return,success,steps
1,-2799.2441250000147,0,1000
2,-2304.0727500000003,0,1000
3,-2695.4912500000037,0,1000
4,-2383.0052500000015,0,1000
5,-2324.5323749999984,0,1000
6,-2419.6381250000045,0,1000
7,-2633.9524999999953,0,1000
8,-2459.3107500000033,0,1000
9,-392.5782499999996,1,276
10,-2689.3366250000017,0,1000
11,-2172.815250000013,0,1000
12,-2513.9873750000015,0,1000
13,-2665.0261249999944,0,1000
14,-193.83949999999993,1,149
15,-2629.567250000006,0,1000
16,-2092.6857500000133,0,1000
17,-2568.9298750000007,0,1000
18,-2188.497000000004,0,1000
19,-2218.3017499999964,0,1000
20,-1988.3426249999961,0,1000
21,-2529.3173749999974,0,1000
22,-1785.0818750000058,1,836
23,-2037.9537500000001,0,1000
24,-2273.967750000003,0,1000
25,-2759.995875,0,1000
26,-1681.4387499999987,0,1000
27,-2168.166875000002,0,1000
28,-1892.296750000002,0,1000
29,-718.2518749999996,1,327
30,-2569.197625000004,0,1000
31,-2378.771875000003,0,1000
32,-2854.8703749999927,0,1000
33,-2123.700125000004,1,934
34,-542.7982499999996,1,293
35,-1817.7839999999953,0,1000
36,-2469.5653749999965,0,1000
37,-1706.7378749999966,0,1000
38,-2232.314500000004,0,1000
39,-1891.6586249999975,0,1000
40,-1943.0365000000033,0,1000
41,-2409.336875000008,0,1000
42,-1987.4911250000007,0,1000
43,-1966.603375,0,1000
44,-2007.933749999998,0,1000
45,-1707.009500000004,0,1000
46,-1721.6481250000177,0,1000
47,-2158.068125000002,0,1000
48,-2789.9438750000018,0,1000
49,-2163.9015000000004,0,1000
50,-2695.2221250000007,0,1000
51,-1707.047750000005,0,1000
52,-1621.3651249999991,0,1000
53,-1601.44625,0,1000
54,-1557.327125,0,1000
55,-2304.678750000004,0,1000
56,-1702.5816250000028,0,1000
57,-1817.032625000007,0,1000
58,-2038.0621249999979,0,1000
59,-1716.5303749999985,0,1000
60,-2038.1645000000062,0,1000
61,-2298.6626249999968,0,1000
62,-1942.9292500000088,0,1000
63,-1952.0963749999992,0,1000
64,-2007.8303750000014,0,1000
65,-1607.15675,0,1000
66,-1962.244,0,1000
67,-1811.789375000002,0,1000
68,-2113.432999999999,0,1000
69,-1862.9857500000041,0,1000
70,-1832.5011249999986,0,1000
71,-1601.6707500000034,0,1000
72,-1802.0800000000002,0,1000
73,-1436.328999999999,0,1000
74,-849.5366249999973,1,559
75,-1621.2228750000006,0,1000
76,-1706.9236250000022,0,1000
77,-523.5303750000007,1,262
78,-1722.2734999999948,0,1000
79,-1821.8821250000003,0,1000
80,-1626.6783750000002,0,1000
81,-1827.163,0,1000
