episode,return,success,steps
1,-2157.524000000003,0,1000
2,-2443.5325000000016,0,1000
3,-2388.895750000002,0,1000
4,-2214.004250000006,0,1000
5,-2473.326499999999,0,1000
6,-2995.288874999998,0,1000
7,-2423.4087500000073,0,1000
8,-1486.2667500000025,1,643
9,-2514.173750000005,0,1000
10,-2424.0655000000047,0,1000
11,-1125.7501249999987,1,613
12,-2022.9229999999989,0,1000
13,-2720.1579999999954,0,1000
14,-2142.6871249999986,0,1000
15,-2524.8312500000043,0,1000
16,-2156.7701249999923,0,1000
17,-2324.0935000000027,0,1000
18,-2313.673124999999,0,1000
19,-1862.4562500000106,0,1000
20,-1892.9252499999986,0,1000
21,-2002.9548750000006,0,1000
22,-2038.3434999999997,0,1000
23,-2304.0333750000023,0,1000
24,-2183.361874999998,0,1000
25,-1927.6146250000018,0,1000
26,-976.7586249999988,1,494
27,-1837.3640000000007,0,1000
28,-2308.9421249999996,0,1000
29,-2499.148874999998,0,1000
30,-1816.8720000000037,0,1000
31,-3060.7167500000105,0,1000
32,-652.1322499999983,1,356
33,-1001.5587499999986,1,515
34,-2092.8177500000043,0,1000
35,-2122.940500000004,0,1000
36,-2098.2038750000006,0,1000
37,-2063.1041250000067,0,1000
38,-2449.0548750000085,0,1000
39,-1923.0018749999997,0,1000
40,-1942.670125000011,0,1000
41,-2219.339125000001,0,1000
42,-2057.7325000000114,0,1000
43,-1996.4022500000026,0,1000
44,-2073.1281249999965,1,998
45,-1861.9041249999968,0,1000
46,-1524.7805000000017,1,762
47,-1330.6937500000013,1,607
48,-2223.7399999999975,0,1000
49,-1876.3483750000028,0,1000
50,-1631.392499999997,0,1000
51,-2363.4428750000047,0,1000
52,-1927.7587500000031,0,1000
53,-1014.9762499999972,1,569
54,-2092.3111249999974,0,1000
55,-2354.379625000004,0,1000
56,-2077.9648750000024,0,1000
57,-691.4019999999966,1,451
58,-1792.1722499999983,0,1000
59,-1531.4571250000038,0,1000
60,-1229.7288749999998,1,732
61,-2163.8243750000106,0,1000
62,-1521.6082500000043,1,993
63,-1847.9593750000008,0,1000
64,-1857.1313749999997,0,1000
65,-1712.2027500000013,0,1000
66,-1842.8352500000035,0,1000
67,-461.82337499999846,1,311
68,-1711.0452500000072,0,1000
69,-1740.895625,0,1000
70,-1491.490249999994,0,1000
71,-1827.568375000004,0,1000
72,-2087.967375000011,0,1000
73,-1896.9637500000024,0,1000
74,-1260.4526250000004,0,1000
75,-1671.8093749999994,0,1000
76,-1812.6536250000058,0,1000
77,-1822.316625000007,0,1000
78,-1852.0890000000131,0,1000
79,-1285.4232499999962,0,1000
80,-1129.687749999997,0,1000
81,-1680.331625000002,0,1000
82,-1650.9150000000134,0,1000
83,-1395.5392499999991,0,1000
84,-1842.3125000000007,0,1000
85,-1470.2630000000001,0,1000
86,-1401.6571250000054,1,940
87,-1642.218624999998,0,1000
88,-1710.5309999999993,0,1000
89,-1842.1623749999997,0,1000
90,-1826.8774999999996,0,1000
91,-2082.8452499999985,0,1000
92,-1852.6557500000001,0,1000
93,-1486.71125,0,1000
94,-1690.8112500000032,0,1000
95,-1651.657249999993,0,1000
96,-2162.8056250000022,0,1000
97,-1535.9947499999935,0,1000
98,-1466.3918749999982,0,1000
99,-1390.5491250000011,0,1000
100,-2112.7099999999964,0,1000
101,-1727.3008750000033,0,1000
102,-1305.2511249999977,0,1000
103,-1546.9031250000064,0,1000
104,-540.6713749999986,1,450
105,-1607.6463750000112,0,1000
106,-1532.2791250000066,0,1000
107,-1270.3402499999952,0,1000
108,-1656.6131250000017,0,1000
109,-1120.2188750000014,0,1000
110,-1621.1846249999958,0,1000
111,-569.3901249999989,1,600
112,-1335.6740000000034,0,1000
113,-1591.6209999999992,0,1000
114,-1616.1491250000151,0,1000
115,-1656.6127499999973,0,1000
116,-1370.4193749999963,0,1000
117,-1380.429125,0,1000
118,-1305.6063749999962,0,1000
119,-1471.235625000008,0,1000
120,-1255.2356249999975,0,1000
121,-1711.2209999999934,0,1000
122,-1205.3579999999952,0,1000
123,-1616.896875000003,0,1000
124,-1370.7803749999994,0,1000
125,-1355.4417499999963,0,1000
126,-1185.0889999999958,0,1000
127,-237.6308750000003,1,250
128,-1305.964125,0,1000
129,-1225.6611249999971,0,1000
130,-1155.3498749999978,0,1000
131,-1480.6166249999999,0,1000
132,-1278.460374999997,0,1000
133,-1447.7045000000014,0,1000
134,-1143.7933750000018,1,766
135,-556.1548749999982,1,478
136,-1035.1402499999942,1,948
137,-1401.1958749999978,0,1000
138,-1216.061374999995,0,1000
139,-1414.7117499999972,0,1000
140,-1154.4692499999962,0,1000
141,-1124.5581249999968,0,1000
142,-1501.5895000000053,0,1000
143,-1420.8536250000109,0,1000
144,-1115.0072499999974,0,1000
145,-1415.496624999995,0,1000
146,-934.5148749999956,0,1000
147,-1422.0439999999974,0,1000
148,-1205.686500000006,0,1000
149,-1335.7897499999979,0,1000
150,-1085.1003749999998,0,1000
151,-1210.1441249999982,0,1000
152,-1405.5253749999968,0,1000
153,-1520.6082499999966,0,1000
154,-1476.4586250000034,0,1000
155,-1260.511874999996,0,1000
156,-1159.975874999999,0,1000
157,-715.0017499999964,1,595
158,-586.4586249999993,1,457
159,-1350.1309999999985,0,1000
160,-1241.8909999999955,0,1000
