episode,return,success,steps
1,-1792.4276250000084,0,1000
2,-1647.216624999999,0,1000
3,-1505.596625,0,1000
4,-2258.115250000005,0,1000
5,-1962.1954999999996,0,1000
6,-1802.5255000000016,0,1000
7,-1576.4447500000035,0,1000
8,-2209.1528749999984,0,1000
9,-1517.4451250000047,0,1000
10,-1411.3101249999988,0,1000
11,-1424.7229999999995,0,1000
12,-1691.0353749999974,0,1000
13,-1762.386249999999,0,1000
14,-2009.688999999998,0,1000
15,-1465.1887499999998,0,1000
16,-1014.3689999999959,0,1000
17,-1876.8782499999975,0,1000
18,-984.6459999999967,0,1000
19,-1792.762125000001,0,1000
20,-1339.7942499999951,0,1000
21,-1901.5916250000093,0,1000
22,-2021.0557500000057,0,1000
23,-1400.8349999999934,0,1000
24,-1043.2046249999958,0,1000
25,-1043.3561249999957,0,1000
26,-1632.5002499999996,0,1000
27,-2198.7203749999926,0,1000
28,-1093.9188749999978,0,1000
29,-789.7701249999927,0,1000
30,-1100.2599999999957,0,1000
31,-969.0806249999955,0,1000
32,-507.7002499999985,0,1000
33,-889.345249999997,0,1000
34,-1732.7927499999983,0,1000
35,-1501.2051249999952,0,1000
36,-929.0469999999959,0,1000
37,-938.9261249999947,0,1000
38,-1751.1350000000045,0,1000
39,-908.6488749999916,0,1000
40,-1174.7303749999946,0,1000
41,-698.6578749999941,0,1000
42,-837.2909999999965,0,1000
43,-929.2141249999934,0,1000
44,-1757.0857500000004,0,1000
45,-1505.3937499999934,0,1000
46,-1418.5775000000021,0,1000
47,-1083.6688749999967,0,1000
48,-883.7031249999974,0,1000
49,-1455.5637499999991,0,1000
50,-1159.694749999998,0,1000
51,-1424.5437499999994,0,1000
52,-932.8267499999945,0,1000
53,-1261.1712500000006,0,1000
54,-1049.0331249999942,0,1000
55,-1218.2667500000052,0,1000
56,-1212.9218749999975,0,1000
57,-1093.9426249999938,0,1000
58,-773.5684999999961,0,1000
59,-1681.6913749999978,0,1000
60,-1078.3031249999997,0,1000
61,-722.8319999999984,0,1000
62,-622.6627499999959,0,1000
63,-713.6789999999967,0,1000
64,-747.9949999999984,0,1000
65,-687.3748749999942,0,1000
66,-1015.0241249999956,0,1000
67,-973.372374999996,0,1000
68,-702.4489999999964,0,1000
69,-528.2064999999984,0,1000
70,-771.5948749999966,0,1000
71,-796.6688749999965,0,1000
72,-893.532749999994,0,1000
73,-1168.606999999996,0,1000
74,-1328.9278749999996,0,1000
75,-1500.7762499999974,0,1000
76,-521.7559999999963,0,1000
77,-1060.6577499999999,0,1000
78,-727.8391249999971,0,1000
79,-656.8974999999986,0,1000
80,-784.2816249999919,0,1000
81,-642.1431249999986,0,1000
82,-787.7992499999943,0,1000
83,-752.8848749999939,0,1000
84,-816.516374999995,0,1000
85,-652.9567499999981,0,1000
86,-1194.4483749999943,0,1000
87,-1014.7591249999963,0,1000
88,-742.9231249999951,0,1000
89,-646.7038749999956,0,1000
90,-637.4238749999962,0,1000
91,-567.5621249999991,0,1000
92,-492.2093749999981,0,1000
93,-678.634999999997,0,1000
94,-628.9689999999933,0,1000
95,-403.0497499999983,0,1000
96,-619.6551249999965,0,1000
97,-660.6147499999993,0,1000
98,-759.0584999999961,0,1000
99,-442.25174999999507,0,1000
100,-497.92287499999605,0,1000
101,-433.02899999999886,0,1000
102,-587.7384999999956,0,1000
103,-613.7934999999937,0,1000
104,-502.5194999999994,0,1000
105,-644.1892499999977,0,1000
106,-552.8543749999983,0,1000
107,-587.549749999995,0,1000
108,-1060.4707499999924,0,1000
109,-286.66824999999994,0,1000
110,-628.2561249999943,0,1000
111,-638.025749999997,0,1000
112,-617.0153749999969,0,1000
113,-924.4612499999963,0,1000
114,-496.63637499999464,0,1000
115,-612.1554999999956,0,1000
116,-946.4269999999968,0,1000
117,-988.8428749999988,0,1000
118,-1032.9743749999998,0,1000
119,-461.23562499999997,0,1000
120,-612.5126249999992,0,1000
121,-793.6681249999953,0,1000
122,-637.4441249999983,0,1000
123,-591.9612499999961,0,1000
124,-957.4837499999976,0,1000
125,-671.1894999999948,0,1000
126,-836.6947499999967,0,1000
127,-1355.7416249999997,0,1000
128,-1013.8709999999962,0,1000
129,-1148.119999999999,0,1000
130,-902.3932499999962,0,1000
131,-886.5206249999978,0,1000
132,-482.1783749999966,0,1000
133,-547.3028749999972,0,1000
134,-722.5267499999969,0,1000
135,-902.4972499999977,0,1000
136,-813.4213749999985,0,1000
137,-582.1416249999965,0,1000
138,-1194.603000000004,0,1000
139,-908.4843749999976,0,1000
140,-371.0294999999977,0,1000
141,-925.201249999999,0,1000
142,-595.2723749999969,0,1000
143,-916.9063749999942,0,1000
144,-1033.082249999997,0,1000
145,-982.2349999999986,0,1000
146,-887.5236249999987,0,1000
147,-1041.5008749999984,0,1000
148,-914.383124999997,0,1000
149,-535.9906249999952,0,1000
150,-746.2211249999967,0,1000
151,-589.8507499999965,0,1000
152,-862.7739999999918,0,1000
153,-604.8221249999987,0,1000
154,-600.8597499999964,0,1000
155,-705.8382499999968,0,1000
156,-770.7648749999984,0,1000
157,-795.1081249999982,0,1000
158,-973.8813749999985,0,1000
159,-820.069874999997,0,1000
160,-455.16674999999725,0,1000
161,-500.20162499999617,0,1000
162,-740.0566249999954,0,1000
163,-514.7901249999983,0,1000
164,-490.50124999999485,0,1000
165,-461.18449999999217,0,1000
166,-933.3241249999988,0,1000
167,-621.9283749999962,0,1000
168,-466.5226249999975,0,1000
169,-556.112874999997,0,1000
170,-410.71424999999834,0,1000
171,-460.9216249999956,0,1000
172,-459.4569999999956,0,1000
173,-962.0606249999951,0,1000
174,-683.9744999999983,0,1000
175,-387.1096249999998,0,1000
176,-427.9521249999998,0,1000
177,-405.5579999999958,0,1000
178,-779.9587499999972,0,1000
179,-658.8524999999984,0,1000
180,-803.3622500000001,0,1000
181,-479.0106249999973,0,1000
182,-524.9059999999961,0,1000
183,-475.3512499999942,0,1000
184,-1278.943499999998,0,1000
185,-785.6848749999963,0,1000
186,-416.8733749999982,0,1000
187,-731.1606249999966,0,1000
188,-798.7169999999932,0,1000
189,-513.9981249999937,0,1000
190,-392.48037499999435,0,1000
191,-239.7998749999998,0,1000
192,-572.4981249999994,0,1000
193,-325.65999999999815,0,1000
194,-360.0719999999987,0,1000
195,-547.6697500000009,0,1000
196,-296.3427499999996,0,1000
197,-351.75524999999556,0,1000
198,-375.43449999999973,0,1000
199,-351.223749999997,0,1000
200,-380.0546249999957,0,1000
201,-745.7807499999999,0,1000
202,-654.6049999999962,0,1000
203,-561.6172499999955,0,1000
204,-595.0424999999973,0,1000
205,-593.0612499999971,0,1000
206,-308.215874999999,0,1000
207,-326.22737499999823,0,1000
208,-540.5981249999944,0,1000
209,-400.13149999999837,0,1000
210,-518.7531249999962,0,1000
211,-669.4467500000011,0,1000
212,-781.7940000000078,0,1000
213,-356.2213749999988,0,1000
214,-250.70512500000098,0,1000
215,-470.23074999999994,0,1000
216,-521.8718749999942,0,1000
217,-430.61849999999913,0,1000
218,-466.1461250000037,0,1000
219,-424.6471249999983,0,1000
220,-407.0360000000007,0,1000
221,-375.3708749999993,0,1000
222,-451.30137500000365,0,1000
223,-215.11374999999978,0,1000
224,-340.77612499999844,0,1000
225,-464.90262499999824,0,1000
226,-356.2335000000018,0,1000
227,-440.49137499999904,0,1000
228,-1188.4523750000012,0,1000
229,-592.2258749999975,0,1000
230,-171.40837499999958,0,1000
231,-713.8532499999994,0,1000
232,-415.3089999999983,0,1000
233,-255.00975000000065,0,1000
234,-346.02099999999984,0,1000
235,-488.2227499999956,0,1000
236,-373.9435000000011,0,1000
237,-200.97925000000023,0,1000
238,-267.6023749999999,0,1000
239,-409.64649999999966,0,1000
240,-490.4986249999964,0,1000
241,-297.15912500000064,0,1000
242,-249.33912500000193,0,1000
243,-772.0527500000079,0,1000
244,-364.7082499999997,0,1000
245,-184.13400000000206,0,1000
246,-364.0862499999994,0,1000
247,-651.2434999999997,0,1000
248,-503.10224999999855,0,1000
249,-345.16262499999624,0,1000
250,-318.38962500000144,0,1000
251,-231.78962500000034,0,1000
252,-538.4693750000039,0,1000
253,-432.7514999999995,0,1000
254,-280.4705000000041,0,1000
255,-101.69687500000074,1,299
256,-446.5079999999941,0,1000
257,-327.1613749999925,0,1000
258,-396.38674999999165,0,1000
259,-458.4266249999882,0,1000
260,-668.4975000000072,0,1000
261,-519.8811250000005,1,891
262,-210.093874999998,0,1000
263,-245.04175000000032,0,1000
264,-150.91387499999982,0,1000
265,-110.90699999999929,0,1000
266,-195.0122499999994,0,1000
267,-350.90012499999915,0,1000
268,-235.71187500000082,0,1000
269,-236.37825000000043,0,1000
270,-296.5348750000004,0,1000
271,-370.08587499999214,0,1000
272,-232.41987499999985,0,1000
273,-182.37712499999944,0,1000
274,-506.3248749999946,0,1000
275,-357.4348750000015,1,747
276,-92.21099999999949,0,1000
277,-337.66037500000306,0,1000
278,-534.7628750000024,0,1000
279,-333.316750000002,0,1000
280,-377.8127500000038,0,1000
281,-292.62500000000205,0,1000
282,-202.96862500000395,0,1000
283,-481.15699999999936,0,1000
284,-429.9225000000029,0,1000
285,-638.5761250000002,0,1000
286,-458.03587500000475,0,1000
287,-293.7722500000015,0,1000
288,-348.40237500000194,0,1000
289,-367.5331250000025,0,1000
290,-933.9039999999995,0,1000
291,-327.7505000000008,0,1000
292,-760.3712500000009,0,1000
293,-887.1123749999995,0,1000
294,-1096.0781250000007,0,1000
295,-59.27974999999952,0,1000
296,-262.09974999999974,0,1000
297,-187.06974999999943,0,1000
298,-161.62399999999926,0,1000
299,-762.5800000000006,0,1000
300,-295.959999999999,0,1000
301,-181.20675000000097,0,1000
302,-71.49012500000032,0,1000
303,-201.29162499999916,0,1000
304,-210.4783749999997,0,1000
305,-269.6407499999992,0,1000
306,-345.54537499999867,0,1000
307,-453.8670000000016,0,1000
308,-234.57949999999906,0,1000
309,-314.417999999998,0,1000
310,-260.29775000000205,0,1000
311,-244.8527500000003,0,1000
312,-300.0540000000003,0,1000
313,-233.62849999999818,0,1000
314,-212.96824999999757,0,1000
315,-184.32512499999928,0,1000
316,-124.25137499999873,0,1000
317,-153.3633749999991,0,1000
318,-98.70087499999916,0,1000
319,-148.48862499999916,0,1000
320,-76.63325000000022,0,1000
321,-146.7406249999966,0,1000
322,-60.981750000000446,0,1000
323,-126.25962499999926,0,1000
324,-81.7744999999998,0,1000
325,-211.73999999999725,0,1000
326,-46.407500000000326,0,1000
