episode,return,success,steps
1,-2760.1846249999985,0,1000
2,-2174.6908749999952,1,919
3,-3141.7548749999937,1,991
4,-2563.937249999998,0,1000
5,-2088.424500000007,0,1000
6,-2403.1063750000067,0,1000
7,-2654.252500000004,0,1000
8,-2503.9006249999998,0,1000
9,-2579.5570000000034,0,1000
10,-2398.874749999996,0,1000
11,-2463.732874999997,0,1000
12,-2013.121874999996,0,1000
13,-2830.746875000001,0,1000
14,-2002.8525000000002,0,1000
15,-2424.301000000004,0,1000
16,-2424.0163750000092,0,1000
17,-2634.9673750000084,0,1000
18,-1811.723125000003,0,1000
19,-2414.5937500000023,0,1000
20,-2067.967125000001,0,1000
21,-2368.9091250000047,0,1000
22,-2349.273750000011,0,1000
23,-2424.1895000000086,0,1000
24,-2329.3260000000114,0,1000
25,-2217.5872499999996,0,1000
26,-2435.0189999999957,0,1000
27,-1686.7346249999982,0,1000
28,-2047.9336250000033,1,971
29,-2018.875375,0,1000
30,-2123.0579999999973,0,1000
31,-951.8519999999983,1,460
32,-2198.4376250000028,0,1000
33,-1217.0696249999983,1,854
34,-2007.8016250000035,0,1000
35,-2048.373125,0,1000
36,-1021.7805000000001,1,531
37,-1239.8256250000022,1,681
38,-403.0178750000001,1,257
39,-3296.360374999998,0,1000
40,-2203.520250000004,0,1000
41,-2218.152500000003,0,1000
42,-2027.7280000000067,0,1000
43,-1701.1121250000087,0,1000
44,-1731.7990000000004,0,1000
45,-2474.5287500000027,0,1000
46,-1686.7467499999975,0,1000
47,-2023.0415000000025,0,1000
48,-1586.388250000001,0,1000
49,-1942.8465,0,1000
50,-2117.8811250000044,0,1000
51,-1652.2373749999938,0,1000
52,-1767.6438750000073,0,1000
53,-2213.9356250000064,0,1000
54,-1736.4263750000014,0,1000
55,-1712.2145000000066,0,1000
56,-1756.8513750000157,0,1000
57,-1962.0244999999973,0,1000
58,-1847.4205000000031,0,1000
59,-1742.4591249999978,0,1000
60,-1867.8614999999968,0,1000
61,-1746.8483749999991,0,1000
62,-2223.700250000002,0,1000
63,-1922.7105000000033,0,1000
64,-1456.5073749999958,0,1000
65,-1626.8135000000043,0,1000
66,-1516.9183749999993,0,1000
67,-1853.1203750000016,0,1000
68,-1586.0988749999938,0,1000
69,-2058.312000000005,0,1000
70,-1353.2382499999985,1,884
71,-1937.7738749999987,0,1000
72,-1908.4106250000048,0,1000
73,-1811.9068749999979,0,1000
74,-1651.9300000000055,0,1000
75,-1546.6251249999932,0,1000
76,-1912.4136250000013,0,1000
77,-486.5258749999995,1,413
78,-1772.6339999999946,0,1000
79,-1425.5473749999956,0,1000
80,-1415.8451249999976,0,1000
81,-193.5510000000001,1,171
82,-1555.703625000001,0,1000
83,-1476.1726250000008,0,1000
