episode,return,success,steps
1,-2960.632875000005,0,1000
2,-2599.3689999999992,0,1000
3,-2194.165000000013,0,1000
4,-2463.9452499999998,0,1000
5,-2342.9951250000036,0,1000
6,-1490.2707500000035,1,716
7,-2935.125875,0,1000
8,-3341.206499999996,0,1000
9,-1096.4895000000022,1,545
10,-2553.325999999995,0,1000
11,-2398.371750000005,0,1000
12,-2164.0502500000007,1,962
13,-2985.4853750000016,0,1000
14,-2042.576249999999,0,1000
15,-2655.1659999999993,0,1000
16,-2018.2625000000005,0,1000
17,-2358.9272500000034,0,1000
18,-2309.052750000005,0,1000
19,-2600.098375000011,0,1000
20,-1145.1656250000008,1,612
21,-2143.4588750000057,0,1000
22,-2594.0997500000067,0,1000
23,-2262.570499999999,0,1000
24,-1952.6806250000006,0,1000
25,-1621.9007499999996,0,1000
26,-1907.6812500000042,0,1000
27,-2293.604375000006,0,1000
28,-2383.469875000002,0,1000
29,-387.5206250000001,1,319
30,-2228.324250000003,0,1000
31,-2083.2342500000022,0,1000
32,-1716.790500000007,0,1000
33,-2088.0175000000063,0,1000
34,-2559.6843750000094,0,1000
35,-1846.9427499999954,0,1000
36,-1893.3500000000047,0,1000
37,-2193.002375000004,0,1000
38,-2088.6986250000004,0,1000
39,-1972.0363749999976,0,1000
40,-1938.280250000015,0,1000
41,-1596.6308749999996,0,1000
42,-1631.3853750000005,0,1000
43,-1712.6543750000023,1,961
44,-1967.9168750000083,0,1000
45,-1852.615999999996,0,1000
46,-1887.6131249999987,0,1000
47,-1475.449375000007,0,1000
48,-2404.1181250000036,0,1000
49,-1911.9651250000159,0,1000
50,-1801.8874999999985,0,1000
51,-1511.0815000000086,0,1000
52,-133.86562500000008,1,140
53,-1926.9146250000013,0,1000
54,-1496.1530000000014,0,1000
55,-1727.457625,0,1000
56,-1471.0230000000054,0,1000
57,-2268.515125000011,0,1000
58,-1978.284000000003,0,1000
59,-2078.693500000003,0,1000
60,-1902.6189999999963,0,1000
61,-1586.4542500000018,0,1000
62,-208.2587500000002,1,206
63,-1742.3353750000144,0,1000
64,-1401.4816249999944,1,987
65,-991.2612499999962,1,545
66,-1737.0856250000018,0,1000
67,-1395.952874999998,0,1000
68,-1822.8272500000005,0,1000
69,-1571.5749999999975,0,1000
70,-1616.8335000000106,0,1000
71,-2073.1300000000065,0,1000
72,-1596.5392500000032,0,1000
73,-1266.0036249999962,0,1000
74,-924.9638749999988,1,624
75,-1862.2721250000072,0,1000
76,-1751.7050000000029,0,1000
77,-1938.0696250000065,0,1000
78,-1400.7761249999962,0,1000
79,-1736.701999999994,0,1000
80,-1365.8792500000045,0,1000
81,-1200.0009999999947,0,1000
