episode,return,success,steps
287,-1531.8984999999973,0,1000
288,-1611.2543750000023,0,1000
1,-5497.214124999986,0,2000
289,-1883.2014999999965,0,1000
290,-1496.9797499999972,0,1000
2,-5812.352749999969,0,2000
291,-1796.6838750000063,0,1000
3,-7880.83000000001,0,2000
292,-1863.6497500000023,0,1000
4,-1273.2908749999992,1,418
293,-1295.0835000000025,0,1000
294,-1640.8003750000032,0,1000
5,-7527.158624999976,0,2000
295,-1450.4399999999955,0,1000
6,-7873.928999999966,0,2000
296,-1234.2034999999955,0,1000
297,-1461.3670000000054,0,1000
7,-9543.900125,0,2000
298,-2018.3442499999999,0,1000
8,-4311.491374999987,1,1177
299,-1601.4193749999909,0,1000
300,-2248.5730000000035,0,1000
9,-9644.025875,0,2000
301,-1992.905874999997,0,1000
302,-1430.8992499999972,0,1000
10,-9383.930875,0,2000
303,-2318.2766249999972,0,1000
11,-9007.413625000003,0,2000
12,-7019.113124999978,0,2000
13,-4786.79600000003,0,2000
14,-5421.96762500004,0,2000
15,-5378.625500000012,0,2000
16,-4685.798375000037,0,2000
17,-5247.649375000014,0,2000
18,-4178.523000000022,0,2000
19,-5922.414000000007,0,2000
20,-4995.744000000013,0,2000
21,-4502.028499999997,0,2000
22,-3624.5063750000227,0,2000
23,-5153.377874999993,0,2000
24,-4527.49124999999,0,2000
25,-4620.9436249999835,0,2000
26,-3116.8540000000307,0,2000
27,-3325.113125000032,0,2000
28,-3395.346125000007,0,2000
29,-5302.4388750000135,0,2000
30,-4094.258375000019,0,2000
31,-4124.901625000015,0,2000
32,-5933.434125000065,0,2000
33,-3239.094999999999,0,2000
34,-4442.631874999978,0,2000
35,-4547.337500000007,0,2000
36,-5086.428000000012,0,2000
37,-3263.150375000034,0,2000
38,-3803.4445000000087,0,2000
39,-3153.9541250000093,0,2000
40,-3619.391375000059,0,2000
41,-4467.989874999977,0,2000
42,-2421.6735000000062,0,2000
43,-3330.9457500000312,0,2000
44,-6769.461249999999,0,2000
45,-4462.3166249999695,0,2000
46,-3439.111750000035,0,2000
47,-5797.228874999975,0,2000
48,-3813.7810000000186,0,2000
49,-2746.4198749999887,0,2000
50,-4788.613374999986,0,2000
51,-3526.9366249999766,1,1797
52,-3303.100750000015,0,2000
53,-6063.576750000014,0,2000
54,-7396.102375000005,0,2000
55,-7685.490124999977,0,2000
56,-3358.7501250000187,0,2000
57,-3397.9733749999955,0,2000
58,-2996.964500000019,0,2000
59,-7755.082,0,2000
60,-6063.773749999966,0,2000
61,-7975.183750000002,0,2000
62,-7149.132374999997,0,2000
63,-3523.632750000002,0,2000
64,-3047.097125000022,0,2000
65,-4648.815750000017,0,2000
66,-4348.982249999993,0,2000
67,-5141.485000000002,0,2000
68,-4212.219750000029,0,2000
69,-6382.435499999983,0,2000
70,-3199.9148750000086,0,2000
71,-4863.407625000029,0,2000
72,-4099.896000000031,0,2000
73,-5756.459749999978,0,2000
74,-3111.0066250000464,0,2000
75,-4948.833249999979,0,2000
76,-5016.902750000026,0,2000
77,-2990.835750000036,0,2000
78,-3768.2960000000107,0,2000
79,-5082.403750000026,0,2000
80,-2441.489875000028,0,2000
81,-3519.956124999995,0,2000
82,-4848.739625000017,0,2000
83,-4960.132375000014,0,2000
84,-5361.523124999998,0,2000
85,-4541.846500000022,0,2000
86,-3187.374999999993,0,2000
87,-4975.308624999989,0,2000
88,-4048.0465000000163,0,2000
