episode,return,success,steps
1,-2433.8169999999996,0,1000
2,-2514.0336250000073,0,1000
3,-3070.998625,0,1000
4,-2985.640749999998,0,1000
5,-2675.0848750000036,0,1000
6,-2297.676749999989,0,1000
7,-747.8322499999982,1,364
8,-2895.7593749999983,0,1000
9,-2470.933374999994,1,875
10,-3049.993875000004,0,1000
11,-1290.6064999999987,1,597
12,-1527.219625000001,1,559
13,-3647.6897499999945,0,1000
14,-4083.4036250000013,0,1000
15,-4178.5147499999985,0,1000
16,-3338.0429999999915,1,861
17,-4483.954125000006,0,1000
18,-4494.072624999999,0,1000
19,-3942.834499999995,0,1000
20,-4409.213125,0,1000
21,-173.50412500000016,1,186
22,-4048.743625,0,1000
23,-3917.7950000000046,0,1000
24,-4163.793625000009,0,1000
25,-3907.6866250000107,0,1000
26,-4018.6121250000197,0,1000
27,-3085.3860000000095,0,1000
28,-3058.6914999999995,0,1000
29,-3521.6245,0,1000
30,-4008.0108750000027,0,1000
31,-4037.8807500000003,0,1000
32,-3591.503750000002,0,1000
33,-3997.549625000002,0,1000
34,-3776.8992500000018,0,1000
35,-2970.3912500000024,0,1000
36,-3607.021500000006,0,1000
37,-3983.20025000001,0,1000
38,-3345.9928750000004,0,1000
39,-2658.6283749999993,0,1000
40,-2864.34537500001,0,1000
41,-3406.2031250000027,0,1000
42,-3632.213250000004,0,1000
43,-3562.018750000007,0,1000
44,-3495.844875000009,0,1000
45,-3421.825875000001,0,1000
46,-3023.6892500000035,0,1000
47,-3550.655375000001,0,1000
48,-3621.5550000000057,0,1000
49,-2727.738250000004,0,1000
50,-3521.3992500000018,0,1000
51,-3706.402125000006,0,1000
52,-3499.8535000000034,0,1000
53,-3476.5374999999995,0,1000
54,-3245.8873749999993,0,1000
55,-2799.3505000000014,0,1000
56,-2393.272000000001,0,1000
57,-3211.1132499999962,0,1000
58,-3110.4583749999933,0,1000
59,-2784.6482499999956,0,1000
60,-3055.5651250000064,0,1000
61,-3456.954875000009,0,1000
62,-3786.7882499999937,0,1000
63,-3716.243124999995,0,1000
64,-3576.532374999992,0,1000
65,-3621.6514999999954,0,1000
66,-3095.7504999999946,0,1000
67,-3416.5368750000052,0,1000
68,-3541.7366250000073,0,1000
