episode,return,success,steps
1,-2634.1777500000017,0,1000
2,-3266.0128749999963,0,1000
3,-2744.819,0,1000
4,-2533.8825000000097,0,1000
5,-2784.1852499999973,0,1000
6,-2804.5613750000052,0,1000
7,-2693.5785000000055,0,1000
8,-3331.0977499999926,0,1000
9,-3136.484125000009,0,1000
10,-2036.8181250000027,0,1000
11,-3074.7579999999975,0,1000
12,-3035.998124999992,0,1000
13,-2303.025250000008,0,1000
14,-2889.3755000000056,0,1000
15,-2994.6208749999932,0,1000
16,-2097.611249999992,0,1000
17,-2102.322625000007,0,1000
18,-2979.0967500000047,0,1000
19,-2252.86562499999,0,1000
20,-3210.704125000026,0,1000
21,-1797.0483749999999,0,1000
22,-3110.900500000005,0,1000
23,-3070.4343750000007,0,1000
24,-1869.284750000007,0,1000
25,-2880.127500000001,0,1000
26,-2239.8732500000033,0,1000
27,-1516.3572500000023,0,1000
28,-1704.0897499999999,0,1000
29,-2026.2083750000145,0,1000
30,-1895.0425,0,1000
31,-1446.512750000003,0,1000
32,-2789.789000000006,0,1000
33,-2799.901749999999,0,1000
34,-3050.1906249999925,0,1000
35,-1731.2668750000018,0,1000
36,-1290.7839999999985,0,1000
37,-1674.0706250000153,0,1000
38,-2001.91250000001,0,1000
39,-2653.965625000014,0,1000
40,-2709.4441249999995,0,1000
41,-1746.387749999999,0,1000
42,-2615.4262500000013,0,1000
43,-3496.555125000006,0,1000
44,-1917.186374999997,0,1000
45,-4058.222375000001,0,1000
46,-2550.256625000011,0,1000
47,-2960.9328749999936,0,1000
48,-3627.0241250000017,0,1000
49,-4093.214750000002,0,1000
50,-3865.843124999998,0,1000
51,-3265.3967499999994,0,1000
52,-2213.0174999999936,0,1000
53,-4073.5770000000007,0,1000
54,-1717.503124999996,0,1000
55,-4207.979125,0,1000
56,-3942.2065000000034,0,1000
57,-4518.821125,0,1000
58,-3304.647125,0,1000
59,-2629.62975000001,0,1000
60,-2899.5201249999973,0,1000
61,-4044.1160000000073,0,1000
62,-2699.0360000000023,0,1000
63,-4138.237875000004,0,1000
64,-3069.4633749999994,0,1000
65,-1671.7759999999962,0,1000
66,-2698.2130000000184,0,1000
67,-2759.8377499999997,0,1000
68,-4072.8003750000003,0,1000
69,-3997.78125,0,1000
70,-2022.38375,0,1000
71,-2933.9664999999927,0,1000
72,-1882.3248749999996,0,1000
73,-3646.8762500000034,0,1000
74,-2538.686125000039,0,1000
75,-1823.6193750000086,0,1000
76,-2494.1677499999905,0,1000
77,-3817.628875000001,0,1000
78,-3055.0983750000014,0,1000
79,-1658.2332500000064,0,1000
80,-3696.1870000000004,0,1000
81,-2442.8075000000003,0,1000
82,-2869.429874999994,0,1000
83,-2833.604125000023,0,1000
84,-1641.4164999999975,0,1000
85,-2071.498125,0,1000
86,-2358.130750000006,0,1000
87,-3425.959500000001,0,1000
88,-1329.5133750000043,0,1000
89,-1942.3255000000008,0,1000
90,-2071.565249999994,0,1000
91,-1440.5387499999958,0,1000
92,-2649.8640000000073,0,1000
93,-2092.983249999991,0,1000
94,-1737.1097499999953,0,1000
95,-1708.5622499999995,0,1000
96,-2613.4971250000185,0,1000
97,-2562.389000000005,0,1000
98,-3129.7012500000087,0,1000
99,-2241.1226250000045,0,1000
100,-1794.9316250000027,0,1000
101,-2735.182249999994,0,1000
102,-2252.135000000004,0,1000
103,-1626.9936249999973,0,1000
104,-3897.0109999999986,0,1000
105,-2147.5975000000044,0,1000
106,-4287.857,0,1000
107,-2292.5657500000016,0,1000
108,-1844.5677500000024,0,1000
109,-2123.794625000007,0,1000
110,-2052.4497499999998,0,1000
111,-1874.7147500000037,0,1000
112,-1626.7891249999984,0,1000
113,-2207.898875000013,0,1000
114,-2694.61924999999,0,1000
115,-2503.594624999994,0,1000
116,-1675.2744999999995,0,1000
117,-1558.277,0,1000
118,-1539.0861250000019,0,1000
119,-1698.5268749999973,0,1000
120,-1964.8490000000018,0,1000
121,-1686.9416249999897,0,1000
122,-1619.8272500000023,0,1000
123,-1880.354000000002,0,1000
124,-3081.058125000005,0,1000
125,-1795.6592500000036,0,1000
126,-3041.6973750000047,0,1000
127,-3234.1823749999985,0,1000
128,-1121.0040000000001,0,1000
129,-1151.0339999999967,0,1000
130,-2206.021375000028,0,1000
131,-2263.1446249999985,0,1000
132,-3190.9926250000008,0,1000
133,-2272.0141250000024,0,1000
134,-1556.6662499999986,0,1000
135,-2999.824000000021,0,1000
136,-1842.492124999995,0,1000
137,-2572.7869999999907,0,1000
138,-2110.0885000000108,0,1000
139,-2894.3504999999986,0,1000
140,-1669.8947499999958,0,1000
141,-2253.1122500000115,0,1000
142,-1741.7515000000024,0,1000
143,-3094.9676249999916,0,1000
144,-1808.1179999999986,0,1000
145,-2423.8874999999944,0,1000
146,-1981.695874999995,0,1000
147,-1847.060749999993,0,1000
148,-1666.5528749999976,0,1000
149,-1837.1499999999974,0,1000
150,-1823.5696249999958,0,1000
151,-2219.171625000002,0,1000
152,-1672.105999999988,0,1000
153,-2845.0060000000017,0,1000
154,-1374.0031249999963,0,1000
155,-3134.348500000001,0,1000
156,-1505.0759999999918,0,1000
157,-2403.348874999995,0,1000
158,-3080.0449999999955,0,1000
159,-1587.179875,0,1000
160,-2652.6572500000043,0,1000
161,-1812.91025,0,1000
162,-1485.6589999999994,0,1000
163,-2739.262750000003,0,1000
164,-1725.8833750000038,0,1000
165,-2319.09887499999,0,1000
166,-2336.9918749999965,0,1000
167,-1390.2238749999906,0,1000
168,-1962.423374999997,0,1000
169,-2624.955000000007,0,1000
170,-1389.9266249999982,0,1000
171,-2138.101499999993,0,1000
172,-2096.506875000001,0,1000
173,-1721.5331249999963,0,1000
174,-2644.230500000001,0,1000
175,-2478.181000000005,0,1000
176,-729.8012499999958,0,1000
177,-1518.0621250000038,0,1000
178,-1484.572375000001,0,1000
179,-1578.5767500000013,0,1000
180,-2161.0536249999936,0,1000
181,-2156.5634999999934,0,1000
182,-2176.4329999999923,0,1000
183,-1717.631499999999,0,1000
184,-1600.9169999999935,0,1000
185,-2308.8944999999903,0,1000
186,-1636.35625,0,1000
187,-3286.1331250000044,0,1000
188,-2037.9609999999955,0,1000
189,-1580.433874999994,0,1000
190,-2042.0553749999945,0,1000
191,-1594.544125,0,1000
192,-2274.7168749999983,0,1000
193,-2098.252874999998,0,1000
194,-1606.4973749999976,0,1000
195,-2103.8648749999993,0,1000
196,-1867.3661249999986,0,1000
197,-1818.540250000011,0,1000
198,-2278.777624999989,0,1000
199,-2644.5909999999994,0,1000
200,-2479.679999999998,0,1000
201,-1364.6143750000174,0,1000
202,-1702.9154999999996,0,1000
203,-2153.4538750000065,0,1000
204,-3219.3147500000005,0,1000
205,-3361.5053750000125,0,1000
206,-2414.9280000000044,0,1000
207,-2622.9918750000215,0,1000
208,-1381.4543749999957,0,1000
209,-2723.441875000016,0,1000
210,-1591.8573749999973,0,1000
211,-1962.5351249999987,0,1000
212,-954.5214999999988,0,1000
213,-1627.7921249999988,0,1000
214,-3017.1602500000176,0,1000
215,-2154.96,0,1000
216,-1786.854624999995,0,1000
217,-2708.8264999999988,0,1000
218,-1420.6294999999961,0,1000
219,-1471.7572500000006,0,1000
220,-1476.5929999999955,0,1000
221,-2353.8474999999917,0,1000
222,-1796.6362500000018,0,1000
223,-3199.8862500000105,0,1000
224,-1652.4763750000027,0,1000
225,-3221.0133750000005,0,1000
226,-1507.5718749999926,0,1000
227,-2702.306875000012,0,1000
228,-1081.1576249999962,0,1000
229,-3274.3706249999923,0,1000
230,-3349.749625,0,1000
231,-2097.9514999999947,0,1000
232,-2588.0188750000007,0,1000
233,-1511.3993749999981,0,1000
234,-3350.510249999998,0,1000
235,-1881.332624999995,0,1000
236,-3105.09450000001,0,1000
237,-1540.7494999999983,0,1000
238,-1576.0349999999987,0,1000
239,-2553.578749999999,0,1000
240,-3641.1164999999996,0,1000
241,-2297.8053750000004,0,1000
242,-1777.7792500000016,0,1000
243,-1933.0667499999925,0,1000
244,-2193.0868749999986,0,1000
245,-1059.6116250000002,0,1000
246,-2329.30312499999,0,1000
247,-1586.3807499999996,0,1000
248,-1721.1600000000003,0,1000
249,-1341.1114999999975,0,1000
250,-3410.0197499999913,0,1000
251,-1456.8284999999973,0,1000
252,-1941.964749999999,0,1000
253,-1481.133,0,1000
254,-960.7088749999982,0,1000
255,-2077.2610000000072,0,1000
256,-1045.5014999999987,0,1000
257,-1586.0082500000115,0,1000
258,-3290.239874999996,0,1000
259,-1416.5383749999967,0,1000
260,-3683.068125000007,0,1000
261,-1616.902249999995,0,1000
262,-2939.8352500000037,0,1000
263,-1936.785875000001,0,1000
264,-2631.0971250000057,0,1000
265,-1952.3229999999944,0,1000
266,-1911.5362499999962,0,1000
267,-785.3096249999949,0,1000
268,-1797.7432499999982,0,1000
269,-1968.0577499999954,0,1000
270,-1049.466874999995,0,1000
271,-3570.8753749999933,0,1000
272,-955.3183749999964,0,1000
273,-1666.7148750000001,0,1000
274,-1221.5024999999973,0,1000
275,-2744.103249999995,0,1000
276,-1890.395999999997,0,1000
277,-3034.3614999999977,0,1000
278,-4198.282999999999,0,1000
279,-1636.2896249999983,0,1000
280,-1114.6611249999996,0,1000
281,-2177.7148750000006,0,1000
282,-3019.3826250000043,0,1000
283,-1597.4588750000019,0,1000
284,-1862.8896249999925,0,1000
285,-3780.842249999995,0,1000
286,-939.7431249999959,0,1000
287,-1936.9852499999995,0,1000
288,-1261.0739999999946,0,1000
289,-1872.236375000001,0,1000
290,-1667.8262500000033,0,1000
291,-1763.2687500000025,0,1000
292,-1505.8768750000004,0,1000
293,-2407.838000000002,0,1000
294,-2664.112749999999,0,1000
295,-1620.7900000000063,0,1000
296,-1080.9512499999994,0,1000
297,-3906.599124999997,0,1000
298,-2046.3355000000045,0,1000
299,-2979.3219999999974,0,1000
300,-3136.2926249999846,0,1000
301,-2388.967874999993,0,1000
302,-1285.6004999999975,0,1000
303,-1195.6738749999943,0,1000
304,-1691.2863749999983,0,1000
305,-1570.8564999999996,0,1000
306,-2119.8851249999943,0,1000
307,-1880.2406250000017,0,1000
308,-1507.5341250000004,0,1000
309,-3089.724000000005,0,1000
310,-2276.178875000007,0,1000
311,-2630.6872499999995,0,1000
312,-3065.2518750000127,0,1000
313,-3395.459749999998,0,1000
314,-2404.904999999985,0,1000
315,-1938.6859999999974,0,1000
316,-1215.4249999999981,0,1000
317,-1414.8069999999977,0,1000
318,-1361.2432499999945,0,1000
319,-1710.3565000000024,0,1000
320,-2453.165375000002,0,1000
321,-1557.5447499999984,0,1000
322,-2317.9556250000114,0,1000
323,-1676.5812500000004,0,1000
324,-2176.7822500000116,0,1000
325,-3166.851749999985,0,1000
326,-1510.8865000000021,0,1000
327,-1341.3394999999934,0,1000
328,-1704.3058750000043,0,1000
329,-1967.7403749999962,0,1000
330,-1894.9105000000013,0,1000
331,-1867.8922500000017,0,1000
332,-2747.8703749999977,0,1000
333,-3093.718749999996,0,1000
334,-2067.0607500000006,0,1000
335,-1713.0685000000017,0,1000
336,-2813.203624999995,0,1000
337,-2630.4329999999995,0,1000
338,-915.4056249999974,0,1000
339,-1958.1672499999993,0,1000
340,-775.3348749999961,0,1000
341,-1407.0762499999942,0,1000
342,-1765.7298750000045,0,1000
343,-2963.6033750000192,0,1000
344,-2262.4982500000033,0,1000
345,-2022.4838750000063,0,1000
346,-1140.8788749999967,0,1000
347,-2827.9800000000237,0,1000
348,-2527.292625000015,0,1000
349,-1867.0381249999994,0,1000
350,-1902.765624999998,0,1000
351,-1792.929624999999,0,1000
352,-1768.1140000000005,0,1000
353,-2179.461624999988,0,1000
354,-3220.4797499999936,0,1000
355,-1698.1295000000057,0,1000
356,-2783.2146250000196,0,1000
357,-1525.8996249999964,0,1000
358,-2419.9230000000066,0,1000
359,-2582.714749999996,0,1000
360,-1643.0541250000047,0,1000
361,-1693.107999999994,0,1000
362,-2483.434625000001,0,1000
363,-1346.520000000001,0,1000
364,-1662.6960000000008,0,1000
365,-719.7391249999964,0,1000
366,-2520.7288750000284,0,1000
367,-1381.8806249999957,0,1000
368,-2482.868750000011,0,1000
369,-2494.6571249999884,0,1000
370,-1867.0738750000007,0,1000
371,-800.4704999999934,0,1000
372,-2908.2724999999955,0,1000
373,-2244.430249999992,0,1000
374,-1746.7017500000009,0,1000
375,-2949.3152499999987,0,1000
376,-1552.166249999985,0,1000
377,-2875.214749999991,0,1000
378,-1791.7093749999992,0,1000
379,-3425.161374999994,0,1000
380,-1827.6944999999894,0,1000
381,-960.4819999999978,0,1000
382,-2237.9470000000315,0,1000
383,-2449.9649999999865,0,1000
384,-2495.1189999999874,0,1000
385,-1545.9948749999974,0,1000
386,-2334.7326249999946,0,1000
387,-2989.2927499999964,0,1000
388,-1722.9622499999994,0,1000
389,-1431.6598749999982,0,1000
390,-1791.3799999999899,0,1000
391,-3991.9513749999933,0,1000
392,-1665.7564999999986,0,1000
393,-2494.975499999993,0,1000
394,-1757.9571250000029,0,1000
395,-1505.4546249999985,0,1000
396,-1409.382374999994,0,1000
397,-1803.309250000004,0,1000
398,-1615.719500000001,0,1000
399,-2563.5810000000024,0,1000
400,-1706.720999999996,0,1000
401,-2001.9926249999985,0,1000
402,-3856.534624999994,0,1000
403,-1797.7494999999956,0,1000
404,-1782.2016249999958,0,1000
405,-1801.3028750000012,0,1000
406,-1871.8527500000157,0,1000
407,-1135.7188749999968,0,1000
408,-1196.3436250000007,0,1000
409,-1585.4876249999982,0,1000
410,-2788.915250000004,0,1000
411,-2149.440749999987,0,1000
412,-1743.1325000000058,0,1000
413,-1562.265374999994,0,1000
414,-2598.565000000015,0,1000
415,-875.294499999997,0,1000
416,-1404.327250000002,0,1000
417,-3670.682249999992,0,1000
418,-1742.6139999999891,0,1000
