episode,return,success,steps
1,-2849.659749999999,0,1000
2,-2359.2402500000085,0,1000
3,-2312.7812499999986,0,1000
4,-2238.6015000000057,0,1000
5,-2950.444750000002,0,1000
6,-1779.0922499999988,1,826
7,-2524.8196249999946,0,1000
8,-2634.978250000002,0,1000
9,-2264.485624999992,0,1000
10,-2800.9046250000065,0,1000
11,-982.5174999999979,1,427
12,-2464.512875000002,0,1000
13,-2649.3328750000032,0,1000
14,-1790.5780000000018,1,759
15,-3431.7583750000013,0,1000
16,-2403.1303749999893,0,1000
17,-2294.2228750000136,0,1000
18,-2284.535374999999,0,1000
19,-2448.547875000005,0,1000
20,-3221.4459999999904,0,1000
21,-1702.1181250000084,0,1000
22,-2765.6592500000033,0,1000
23,-3175.945374999997,0,1000
24,-1732.7488750000066,0,1000
25,-2755.7666249999997,0,1000
26,-2444.030875000005,0,1000
27,-2052.9386249999948,0,1000
28,-3723.144625000004,0,1000
29,-2860.693499999997,0,1000
30,-2524.5334999999977,0,1000
31,-2925.786374999992,0,1000
32,-2403.8839999999977,0,1000
33,-3005.724499999996,0,1000
34,-2224.0373749999994,0,1000
35,-2041.4770000000017,1,858
36,-3130.8395000000023,0,1000
37,-2370.8053750000104,0,1000
38,-2164.0637499999984,0,1000
39,-2559.152749999999,0,1000
40,-2715.6516249999963,0,1000
41,-4043.190124999999,0,1000
42,-4068.4548750000026,0,1000
43,-3722.8667499999983,0,1000
44,-2730.3927500000104,0,1000
45,-2775.300374999996,0,1000
46,-3135.325124999999,0,1000
47,-2604.3274999999935,0,1000
48,-2244.1393750000043,0,1000
49,-2310.27225,0,1000
50,-2980.6014999999975,0,1000
51,-2520.5933749999986,0,1000
52,-2960.5127499999935,0,1000
53,-2474.977875000012,0,1000
54,-2719.906874999993,0,1000
55,-1836.4671250000006,0,1000
56,-2168.974124999996,0,1000
57,-2951.134875000002,0,1000
58,-606.3676249999992,1,414
59,-2224.09675,0,1000
60,-2599.711625,0,1000
61,-1295.9238749999993,1,636
62,-2619.3547500000063,0,1000
63,-2162.8127500000005,0,1000
64,-2108.6677500000105,0,1000
65,-2876.312874999999,0,1000
66,-1687.0433749999927,0,1000
67,-1194.4171250000009,1,659
68,-1903.212750000013,0,1000
69,-3070.658249999991,0,1000
70,-2931.651125000003,0,1000
71,-3687.3631249999994,0,1000
72,-2812.5393750000094,0,1000
73,-3712.630250000002,0,1000
74,-4118.348375,0,1000
75,-3346.101499999992,0,1000
76,-3857.915125000007,0,1000
77,-3021.887874999994,0,1000
78,-3010.793625000007,0,1000
79,-2068.089374999997,0,1000
80,-1943.8792499999977,0,1000
81,-2725.070375000002,0,1000
82,-3356.65625,0,1000
83,-2600.387500000007,0,1000
84,-3537.254624999994,0,1000
85,-2965.1084999999885,0,1000
86,-3146.380874999996,0,1000
87,-3140.7727499999933,0,1000
88,-2620.0988749999997,0,1000
89,-2344.4647500000083,0,1000
90,-562.1583749999992,1,357
91,-2750.589624999999,0,1000
92,-2604.135499999992,0,1000
93,-2294.3026250000094,0,1000
94,-1943.3080000000105,0,1000
95,-1160.962749999999,1,593
96,-2049.391124999997,1,903
97,-3060.570749999993,0,1000
98,-1456.8745,0,1000
99,-2493.6232499999987,0,1000
100,-2428.647249999982,0,1000
101,-3721.962124999997,0,1000
102,-2363.8576250000037,0,1000
103,-3507.303125000001,0,1000
104,-3216.9997500000036,0,1000
105,-3111.9151249999977,0,1000
106,-2996.939750000007,0,1000
107,-3151.7699999999995,0,1000
108,-3438.264750000004,0,1000
109,-2862.881499999998,0,1000
110,-2982.3333750000015,0,1000
111,-3181.759499999999,0,1000
112,-2785.610625000001,0,1000
113,-3756.8886249999928,0,1000
114,-2099.950625000001,0,1000
115,-2439.7268750000085,0,1000
116,-2299.499375000003,0,1000
117,-2434.719999999998,0,1000
118,-2920.4358749999933,0,1000
119,-2445.7448750000026,0,1000
120,-3090.5264999999995,0,1000
121,-2630.846374999998,0,1000
122,-2475.1436250000143,0,1000
123,-2428.996249999992,0,1000
124,-1953.0558749999918,0,1000
125,-2359.7088749999994,0,1000
126,-3336.5315000000014,0,1000
127,-2128.6719999999946,0,1000
128,-2559.750249999997,0,1000
129,-2228.3303749999936,0,1000
130,-2479.646250000006,0,1000
131,-2173.2143750000037,0,1000
132,-2675.3905,0,1000
133,-1961.9906249999967,0,1000
134,-1251.8041249999894,0,1000
135,-2564.5165000000043,0,1000
136,-926.838624999998,1,446
137,-2153.4348750000017,0,1000
138,-2500.4391250000067,0,1000
139,-3245.8181249999902,0,1000
140,-2860.733999999993,0,1000
141,-2399.2128749999897,0,1000
142,-1908.9387500000078,0,1000
143,-2148.7077500000078,0,1000
144,-2935.542249999995,0,1000
145,-1867.5997499999976,0,1000
146,-1979.2573750000083,0,1000
147,-1978.3018749999926,0,1000
148,-2199.2462500000006,0,1000
149,-2259.320499999999,0,1000
150,-2013.1551250000018,0,1000
151,-3020.274874999993,0,1000
152,-2294.2306250000083,0,1000
153,-2644.1141249999946,0,1000
154,-2470.2307500000056,0,1000
155,-1445.7151250000022,1,641
156,-2539.7638749999974,0,1000
157,-1913.582375000003,0,1000
158,-1766.9521250000032,0,1000
159,-1828.1034999999924,0,1000
160,-2154.330624999999,0,1000
161,-2418.1941249999977,0,1000
162,-2706.010875000002,0,1000
163,-2204.0811249999983,0,1000
164,-1722.1037500000052,0,1000
165,-1767.987250000002,0,1000
166,-1654.0582500000035,1,926
167,-1130.6431250000007,1,627
168,-2274.283500000007,0,1000
169,-2640.310875000006,0,1000
170,-1867.9509999999982,0,1000
171,-2183.4230000000025,0,1000
172,-1550.9588750000034,0,1000
173,-3030.545124999994,0,1000
174,-2052.2685000000056,0,1000
175,-2865.232249999993,0,1000
176,-3360.9151249999973,0,1000
