episode,return,success,steps
1,-3341.613000000002,0,1000
2,-3251.141375000002,0,1000
3,-3346.6178749999963,0,1000
4,-2865.5696249999987,0,1000
5,-3952.7941250000117,0,1000
6,-3827.632749999996,0,1000
7,-3527.4233750000108,0,1000
8,-3437.6616250000097,0,1000
9,-3125.9353749999977,0,1000
10,-2759.2528749999988,0,1000
11,-1795.891375,1,738
12,-1619.906875000002,1,821
13,-4238.895375000007,0,1000
14,-2750.258,0,1000
15,-3055.9087499999955,0,1000
16,-1748.5567500000056,0,1000
17,-3521.5373749999962,0,1000
18,-2530.253125000002,0,1000
19,-2524.735374999997,0,1000
20,-4178.113750000003,0,1000
21,-2915.262374999989,0,1000
22,-2388.7536249999866,0,1000
23,-2354.7463750000043,0,1000
24,-3472.6043750000003,0,1000
25,-2610.203000000011,0,1000
26,-3051.7639999999997,0,1000
27,-3321.8877499999935,0,1000
28,-2824.21925000001,0,1000
29,-2684.9894999999997,0,1000
30,-1767.1982500000092,0,1000
31,-1558.913125000011,0,1000
32,-2995.3558749999993,0,1000
33,-2650.6239999999952,0,1000
34,-2590.3470000000025,0,1000
35,-1742.2364999999947,0,1000
36,-2865.1928749999825,0,1000
37,-1867.9952500000004,0,1000
38,-2083.9226249999992,0,1000
39,-3306.469625,0,1000
40,-3326.8667500000033,0,1000
41,-2599.2040000000025,0,1000
42,-3070.9262499999995,0,1000
43,-2263.6507500000084,0,1000
44,-1578.6737499999974,1,939
45,-2539.417000000007,0,1000
46,-2744.588999999995,0,1000
47,-2431.099499999992,0,1000
48,-2288.4862499999867,0,1000
49,-3156.1122499999915,0,1000
50,-3317.2181250000017,0,1000
51,-1852.281874999995,0,1000
52,-1787.2471249999967,0,1000
53,-2574.764874999995,0,1000
54,-2580.3923749999935,0,1000
55,-2599.4773749999968,0,1000
56,-2414.103874999997,0,1000
57,-3161.4428749999906,0,1000
58,-2910.9228749999934,0,1000
59,-2329.112374999997,0,1000
60,-2535.263874999997,0,1000
61,-2509.2661250000015,0,1000
62,-2243.3198750000074,0,1000
63,-2084.4432500000025,0,1000
64,-1998.0467499999945,0,1000
65,-2152.721999999985,0,1000
66,-918.7602500000002,1,320
67,-2294.9246250000106,0,1000
68,-2519.422124999996,0,1000
69,-2659.861999999992,0,1000
70,-2268.8528749999946,0,1000
71,-2509.9372499999963,0,1000
72,-3066.2328749999965,0,1000
73,-2438.5926250000125,0,1000
74,-3892.6515000000036,0,1000
75,-2755.1981249999862,0,1000
76,-3065.684375000003,0,1000
77,-1945.3133749999956,1,821
78,-2013.8777499999997,0,1000
79,-2655.884875000008,0,1000
80,-2528.88050000001,0,1000
81,-2760.850000000008,0,1000
82,-2824.932499999997,0,1000
83,-2323.449624999994,0,1000
84,-2022.812999999999,0,1000
85,-2199.5484999999967,0,1000
86,-2630.1622499999958,0,1000
87,-1885.7472500000001,1,696
88,-2934.7000000000016,0,1000
