episode,return,success,steps
1,-2709.3643749999987,0,1000
2,-2725.0632499999956,0,1000
3,-2644.4147499999935,0,1000
4,-2785.656249999998,0,1000
5,-2885.994750000004,0,1000
6,-3467.4812500000053,0,1000
7,-3121.293249999994,0,1000
8,-981.368374999998,1,546
9,-1652.3746249999997,1,604
10,-733.5457499999987,1,306
11,-3512.299749999996,0,1000
12,-3286.770249999998,0,1000
13,-2016.942249999995,0,1000
14,-2921.9006250000025,1,875
15,-388.21812499999993,1,253
16,-4228.707874999996,0,1000
17,-3928.362499999998,0,1000
18,-4524.14974999999,0,1000
19,-4524.421249999999,0,1000
20,-4013.358249999996,0,1000
21,-4007.9731249999977,0,1000
22,-3511.7214999999937,0,1000
23,-4063.3166249999986,0,1000
24,-3011.485249999999,0,1000
25,-1837.243250000002,0,1000
26,-1882.3036250000023,0,1000
27,-2608.9486249999986,0,1000
28,-2368.6671249999968,0,1000
29,-2820.397750000018,0,1000
30,-2780.013874999995,0,1000
31,-2308.8523749999895,0,1000
32,-3100.3739999999975,0,1000
33,-2620.706125000005,0,1000
34,-2153.305375000006,0,1000
35,-2093.5380000000087,0,1000
36,-3170.539125000002,0,1000
37,-3521.2542499999877,0,1000
38,-2625.838750000002,0,1000
39,-2324.011000000005,0,1000
40,-2856.2173749999947,0,1000
41,-2805.519749999991,0,1000
42,-2188.6259999999875,0,1000
43,-1953.1208750000023,0,1000
44,-2756.4096250000025,0,1000
45,-2389.481625000001,0,1000
46,-966.7483749999951,1,517
47,-2464.8751250000005,0,1000
48,-3051.4601249999964,0,1000
49,-2665.2598749999943,0,1000
50,-2073.5935000000036,0,1000
51,-1691.1821250000025,1,760
52,-2034.1352499999957,0,1000
53,-2069.5003750000024,0,1000
54,-2841.3533749999942,0,1000
55,-2148.678,0,1000
56,-2073.1173749999903,0,1000
57,-2840.737124999999,0,1000
58,-1887.0222499999918,0,1000
59,-3031.5784999999987,0,1000
60,-2565.3355000000042,0,1000
61,-2630.0816249999957,0,1000
62,-1944.1923750000024,1,884
63,-2084.166875,0,1000
64,-2961.936625000009,0,1000
65,-3036.650999999996,0,1000
66,-2475.383750000007,0,1000
67,-2364.5927500000057,0,1000
68,-3065.8895000000102,0,1000
69,-2459.721749999995,0,1000
70,-3175.8791249999927,0,1000
71,-2630.9927499999985,0,1000
72,-3266.0138750000033,0,1000
73,-3156.3534999999956,0,1000
74,-1960.230375000005,0,1000
75,-2370.6399999999935,0,1000
76,-3022.703000000003,1,923
77,-3297.3440000000073,0,1000
78,-3782.5661249999926,0,1000
79,-3201.289874999998,0,1000
80,-2339.3900000000012,0,1000
81,-1929.2655000000043,0,1000
82,-1201.067624999993,0,1000
83,-2829.7996249999987,0,1000
84,-2394.986250000019,0,1000
85,-2890.255124999994,0,1000
86,-2284.7696249999967,0,1000
87,-3972.8366249999954,0,1000
88,-2737.599,0,1000
89,-3317.0323749999966,0,1000
