episode,return,success,steps
1,-5388.7555000000475,0,2000
2,-4011.855875000059,0,2000
3,-5591.747124999997,0,2000
4,-3143.2288750000307,0,2000
5,-4540.668625000082,0,2000
6,-4378.357249999998,0,2000
7,-3935.968750000002,0,2000
8,-2520.507500000001,0,2000
9,-2848.310000000005,0,2000
10,-2760.2748749999996,0,2000
11,-3302.360625000015,0,2000
12,-2460.7139999999863,0,2000
13,-2830.242375000005,0,2000
14,-2751.284125000017,0,2000
15,-4086.6815000000074,0,2000
16,-1979.9657500000046,0,2000
17,-2029.2431250000038,0,2000
18,-2411.5761249999987,0,2000
19,-2229.493374999992,0,2000
20,-1657.0096249999904,0,2000
21,-2249.9612500000103,0,2000
22,-2083.251000000004,0,2000
23,-2069.1055,0,2000
24,-2665.6856250000246,0,2000
25,-2279.821000000016,0,2000
26,-2308.4061250000295,0,2000
27,-1626.5969999999995,0,2000
28,-2716.7995000000456,0,2000
29,-1860.3467500000017,0,2000
30,-2961.2918750000094,0,2000
31,-2359.636125000007,0,2000
32,-1853.8660000000011,0,2000
33,-1496.2344999999934,0,2000
34,-1672.8888749999958,0,2000
35,-1464.3606250000046,0,2000
36,-1422.356749999996,0,2000
37,-2238.2412499999937,0,2000
38,-1186.9144999999903,0,2000
39,-2043.9022500000012,0,2000
40,-1253.0719999999978,0,2000
41,-1639.787250000017,0,2000
42,-1749.007500000014,0,2000
43,-1225.4609999999946,0,2000
44,-1800.3938750000002,0,2000
45,-1268.784749999991,0,2000
46,-1677.4064999999932,0,2000
47,-1348.5239999999965,0,2000
48,-1485.0363749999956,0,2000
49,-1580.7471249999905,0,2000
50,-1138.5073749999985,0,2000
51,-1429.9837499999974,0,2000
52,-1581.2787500000059,0,2000
53,-1852.3951250000086,0,2000
54,-1405.9832499999904,0,2000
55,-1626.8402500000004,0,2000
56,-1323.7024999999926,0,2000
57,-1320.8199999999931,0,2000
58,-1902.8756250000201,0,2000
59,-1198.8642499999946,0,2000
60,-1126.5159999999914,0,2000
61,-1990.5710000000006,0,2000
62,-3210.5956249999977,0,2000
63,-1185.474999999994,0,2000
64,-2430.691000000016,0,2000
65,-3168.302500000009,0,2000
66,-3011.8326249999986,0,2000
67,-4265.882375000016,0,2000
68,-2416.6854999999805,0,2000
69,-1373.1156249999929,0,2000
70,-2649.1240000000535,0,2000
71,-2619.3583750000557,0,2000
72,-2931.016875000086,0,2000
73,-2508.3597500000415,0,2000
74,-2163.9843749999773,0,2000
75,-1545.7902500000148,0,2000
76,-2484.3383749999844,0,2000
77,-2087.063499999976,0,2000
78,-2395.935624999976,0,2000
79,-1349.4831249999972,0,2000
80,-1631.9893750000033,0,2000
81,-2004.338624999965,0,2000
82,-2173.5064999999995,0,2000
83,-2184.3831250000185,0,2000
84,-2202.9656250000053,0,2000
85,-2301.394374999974,0,2000
86,-2115.546124999968,0,2000
87,-2198.1311249999662,0,2000
88,-1655.0561250000198,0,2000
89,-2036.9864999999606,0,2000
90,-1972.4845000000075,0,2000
91,-1950.6542499999678,0,2000
92,-1622.521375000001,0,2000
93,-1543.2468749999948,0,2000
94,-1502.484374999977,0,2000
95,-1979.3262499999757,0,2000
96,-1543.7204999999972,0,2000
97,-1478.3688749999935,0,2000
98,-844.6772499999925,0,2000
99,-1335.5476250000024,0,2000
100,-1922.601124999966,0,2000
101,-1513.7864999999742,0,2000
102,-1083.8051249999974,0,2000
103,-1155.3381249999902,0,2000
104,-1237.6771249999933,0,2000
105,-773.6691249999916,0,2000
106,-2047.5964999999596,0,2000
107,-1528.6344999999737,0,2000
108,-1274.9479999999953,0,2000
109,-1171.8121249999917,0,2000
110,-1147.545624999986,0,2000
111,-1572.0622499999672,0,2000
112,-1653.88712499997,0,2000
113,-1443.6607499999707,0,2000
114,-1441.9136249999679,0,2000
115,-1630.0731249999692,0,2000
116,-1075.0957499999915,0,2000
117,-1458.0157499999757,0,2000
118,-784.3738749999931,0,2000
119,-1581.8566249999735,0,2000
120,-570.1983749999865,0,2000
121,-917.6801249999961,0,2000
122,-476.12799999999265,0,2000
123,-780.7464999999975,0,2000
124,-710.7806249999973,0,2000
125,-620.0528749999952,0,2000
126,-700.4956249999994,0,2000
127,-429.8733750000007,0,2000
128,-423.66837499999644,0,2000
129,-1448.5845000000093,0,2000
130,-1032.3233749999924,0,2000
131,-1287.3578749999767,0,2000
132,-1452.5376249999745,0,2000
133,-1002.9579999999944,0,2000
134,-1097.8139999999812,0,2000
135,-864.3462499999857,0,2000
136,-894.9972499999895,0,2000
137,-1079.4622499999919,0,2000
138,-611.4892500000035,0,2000
139,-253.7597499999951,0,2000
140,-1656.890624999998,0,2000
141,-570.6979999999941,0,2000
142,-771.8863749999985,0,2000
143,-713.5446249999944,0,2000
144,-573.932874999996,0,2000
145,-474.3397499999977,0,2000
146,-1591.2272499999685,0,2000
147,-2067.843749999981,0,2000
148,-691.1151249999905,0,2000
149,-738.9474999999838,0,2000
150,-720.338624999991,0,2000
151,-679.5838749999809,0,2000
152,-836.8906249999816,0,2000
153,-762.8219999999822,0,2000
154,-929.5831249999895,0,2000
155,-625.8717499999708,0,2000
156,-571.6434999999786,0,2000
157,-718.6932499999783,0,2000
158,-536.6771249999983,0,2000
159,-281.13525000000055,0,2000
160,-463.00362499999835,0,2000
161,-699.9394999999948,0,2000
162,-722.1593749999982,0,2000
163,-555.7330000000015,0,2000
164,-508.8599999999939,0,2000
165,-624.6639999999883,0,2000
166,-1234.4701249999887,0,2000
167,-465.4631249999969,0,2000
168,-430.2114999999948,0,2000
169,-351.8314999999942,0,2000
170,-672.7129999999947,0,2000
171,-578.7656249999989,0,2000
172,-528.6233749999966,0,2000
173,-514.0438749999985,0,2000
174,-932.2986249999981,0,2000
175,-702.5052499999842,0,2000
176,-414.1992499999963,0,2000
177,-422.4378749999761,0,2000
178,-185.12587499999972,0,2000
179,-252.68162499999963,0,2000
180,-241.01037499999757,0,2000
181,-304.4037499999917,0,2000
182,-460.5687499999745,0,2000
183,-496.1426250000004,0,2000
184,-463.02787500000585,0,2000
185,-320.9768749999992,0,2000
186,-1165.8746250000063,0,2000
187,-77.25674999999971,0,2000
188,-212.09437499999973,0,2000
189,-475.88162499998464,0,2000
190,-468.44737499998536,0,2000
191,-460.59049999997933,0,2000
192,-383.2466249999789,0,2000
193,-545.2733749999823,0,2000
194,-429.17562499998127,0,2000
195,-456.6511250000048,0,2000
196,-112.98162499999854,0,2000
197,-67.22712500000046,0,2000
198,-197.54262500000124,0,2000
199,-94.99725000000107,0,2000
200,-100.62574999999798,0,2000
201,-7.1320000000000014,0,2000
202,-52.005625000000286,0,2000
203,-127.97924999999775,0,2000
204,-138.8695000000003,0,2000
205,-229.66912499999162,0,2000
206,-694.6987500000045,0,2000
207,-298.974249999997,0,2000
208,-200.38012499999593,0,2000
209,-376.7598749999762,0,2000
210,-326.2737499999897,0,2000
211,-497.50574999998753,0,2000
212,-928.5901250000029,0,2000
213,-985.1548750000026,0,2000
214,-237.58925000000332,0,2000
215,-146.43462499999944,0,2000
216,-185.61137499999998,0,2000
217,-34.300250000001455,0,2000
218,-20.399249999999945,0,2000
219,-101.07025000000004,0,2000
220,-247.53712499999975,0,2000
221,-139.0232500000001,0,2000
222,-177.45924999999758,0,2000
223,-245.09112500000296,0,2000
224,-42.57462500000039,0,2000
225,-236.10774999999128,0,2000
226,-258.24874999999827,0,2000
227,-0.9057500000003094,0,2000
228,-37.8850000000011,0,2000
229,-101.6415000000001,0,2000
230,-154.51037499999836,0,2000
231,-45.725875000001416,0,2000
232,-41.340625000001125,0,2000
233,-21.400625000000712,0,2000
234,-47.54075000000117,0,2000
235,9.650874999999791,0,2000
236,-12.488500000000762,0,2000
237,-157.03737500000275,0,2000
238,-4.481625000000185,0,2000
239,17.099750000000004,0,2000
240,-19.988750000000422,0,2000
241,-110.05587500000152,0,2000
242,-378.2816249999877,0,2000
243,-144.9982499999989,0,2000
244,-72.60874999999994,0,2000
245,-58.5658750000016,0,2000
246,4.441999999999793,0,2000
247,9.45162499999985,0,2000
248,-2.049375000000287,0,2000
249,-9.385000000000376,0,2000
250,11.571374999999797,0,2000
251,33.38949999999982,0,2000
252,-20.052625000000194,0,2000
253,5.746249999999821,0,2000
254,-24.631875000000896,0,2000
255,19.514124999999805,0,2000
256,29.404624999999637,0,2000
257,-3.941375000000121,0,2000
258,-28.185375000000427,0,2000
259,-7.951000000000328,0,2000
260,25.760374999999545,0,2000
261,20.433749999999662,0,2000
262,10.79587499999978,0,2000
263,-43.83475000000057,0,2000
264,-4.117125000000258,0,2000
265,30.991124999999343,0,2000
266,41.80162499999931,0,2000
267,42.8968749999993,0,2000
