episode,return,success,steps
1,-2473.774624999996,0,1000
2,-2610.352249999994,0,1000
3,-2810.8093750000003,0,1000
4,-2914.3678749999854,1,993
5,-2257.921500000004,0,1000
6,-2398.546250000011,0,1000
7,-2208.1820000000043,0,1000
8,-2243.3866250000046,0,1000
9,-2785.428625000009,0,1000
10,-2132.8858749999954,0,1000
11,-2428.859375000009,0,1000
12,-2469.0212500000066,0,1000
13,-2680.1517500000073,0,1000
14,-542.4794999999999,1,356
15,-1897.5344999999993,0,1000
16,-2669.2888750000025,0,1000
17,-2403.8118750000112,0,1000
18,-1917.0945000000006,0,1000
19,-2650.1345000000097,0,1000
20,-1937.8578750000017,0,1000
21,-2052.7573750000056,0,1000
22,-2444.5954999999994,0,1000
23,-1876.6551250000043,0,1000
24,-2152.818499999998,0,1000
25,-2278.918875000007,0,1000
26,-1719.033249999998,1,873
27,-2334.132250000006,0,1000
28,-2028.584375000001,0,1000
29,-2047.8396249999978,0,1000
30,-229.26312499999995,1,136
31,-2112.8135000000025,0,1000
32,-2489.4431250000043,0,1000
33,-1883.1102499999986,0,1000
34,-2504.0278750000084,0,1000
35,-2244.1092500000063,0,1000
36,-1513.0828749999966,1,864
37,-2248.2213749999983,0,1000
38,-1772.5428750000021,0,1000
39,-2398.8717500000034,0,1000
40,-1846.751375000005,0,1000
41,-1466.3442499999978,0,1000
42,-931.5107500000001,1,491
43,-1771.3408750000042,0,1000
44,-1802.332124999995,0,1000
45,-1871.5473749999994,0,1000
46,-1937.0300000000038,0,1000
47,-1760.9946249999973,0,1000
48,-2229.0912500000068,0,1000
49,-1787.6198750000058,0,1000
50,-1777.6992500000135,0,1000
51,-1762.4395000000009,0,1000
52,-1771.0567500000022,0,1000
53,-1731.9992499999998,0,1000
54,-1540.7614999999962,0,1000
55,-1470.5519999999979,0,1000
56,-1636.8576250000035,0,1000
57,-1677.4417499999997,0,1000
58,-1234.806500000004,1,668
59,-1847.2697499999974,0,1000
60,-1751.9801250000007,0,1000
61,-2809.8907499999955,0,1000
62,-1792.4436250000037,0,1000
63,-1927.7638749999996,0,1000
64,-1254.055125,1,778
65,-1872.3561250000087,0,1000
66,-1892.7789999999966,0,1000
67,-346.07862499999925,1,374
68,-1275.3686249999967,0,1000
69,-1495.3452499999999,0,1000
70,-2488.922749999997,0,1000
71,-1803.0829999999987,0,1000
72,-1285.856499999996,0,1000
73,-1446.2128749999965,0,1000
74,-1717.4852500000031,0,1000
75,-1560.7523749999993,0,1000
76,-1902.3532499999965,0,1000
77,-1752.0608750000008,0,1000
78,-1546.9351250000022,0,1000
79,-1928.1900000000019,0,1000
80,-1621.3872499999998,0,1000
81,-1561.2301249999966,0,1000
82,-1505.7552500000022,0,1000
83,-1550.2882499999994,0,1000
84,-1396.249874999994,0,1000
85,-1776.2435000000078,0,1000
86,-2142.398000000001,0,1000
87,-1249.889999999996,0,1000
88,-1250.2939999999965,0,1000
89,-1566.4384999999986,0,1000
90,-1566.4908749999986,0,1000
91,-1641.4088750000014,0,1000
92,-1150.3232499999958,0,1000
93,-1099.727374999995,0,1000
94,-1260.5513749999948,0,1000
95,-1155.2271249999976,0,1000
96,-1526.2064999999948,0,1000
97,-1747.3774999999964,0,1000
98,-1667.0392499999964,0,1000
99,-1701.5941249999967,0,1000
100,-1631.225624999996,0,1000
101,-1230.0747499999998,0,1000
102,-1701.9767500000014,0,1000
103,-1566.6453750000005,0,1000
104,-1360.8614999999954,0,1000
105,-1762.8702500000004,0,1000
106,-1481.3860000000027,0,1000
107,-1355.612249999997,0,1000
108,-1395.4118749999946,0,1000
109,-934.980124999996,0,1000
110,-1309.8563749999976,0,1000
111,-1400.3283750000012,0,1000
112,-1781.4656250000003,0,1000
113,-1359.82425,0,1000
114,-1430.5816249999991,0,1000
115,-1346.3736249999984,0,1000
116,-1822.316874999996,0,1000
117,-669.9869999999995,1,509
118,-1431.0142500000004,0,1000
119,-1366.6091249999993,0,1000
120,-1429.9930000000002,0,1000
121,-172.83525000000014,1,213
122,-1224.7149999999965,0,1000
123,-1120.595749999994,0,1000
124,-1546.2377499999973,0,1000
125,-1286.073000000001,0,1000
126,-1145.361874999996,0,1000
127,-1702.190124999998,0,1000
128,-1000.1009999999962,0,1000
129,-1306.1207500000014,0,1000
130,-1361.075624999999,0,1000
131,-1540.811874999994,0,1000
132,-1410.5443749999997,0,1000
133,-1104.2937499999946,0,1000
134,-1335.4502499999949,0,1000
135,-1425.9911249999975,0,1000
136,-1385.5887499999942,0,1000
137,-680.1069999999967,1,552
138,-1259.2936249999984,0,1000
139,-202.12562500000013,1,268
140,-1667.4408749999982,0,1000
141,-1646.3877499999967,0,1000
142,-1283.89825,0,1000
143,-1175.9778749999962,0,1000
144,-1239.8846249999983,0,1000
145,-1010.5292499999965,0,1000
146,-1070.4218749999936,0,1000
147,-1376.3691249999956,0,1000
148,-1331.3383750000062,0,1000
149,-1290.9899999999925,0,1000
150,-1482.6790000000055,0,1000
151,-1143.6876249999991,0,1000
152,-813.2794999999987,0,1000
153,-609.6347499999982,1,557
154,-1304.630250000001,0,1000
155,-1074.7836249999998,0,1000
156,-1124.8436249999988,0,1000
157,-1231.628749999995,0,1000
158,-1215.1968749999946,0,1000
159,-1065.7302499999969,0,1000
160,-945.3498749999886,0,1000
161,-1220.7598750000036,0,1000
162,-1355.5908749999965,0,1000
163,-1189.5211249999975,0,1000
164,-1853.725750000001,0,1000
165,-1280.385749999993,0,1000
166,-857.3995000000019,1,774
167,-1139.9886249999977,0,1000
168,-1446.9928749999922,0,1000
169,-1395.0210000000004,0,1000
170,-1184.4392499999997,0,1000
171,-1325.7278749999969,0,1000
172,-1046.1552499999966,0,1000
173,-1160.9179999999926,0,1000
174,-1148.2676249999984,0,1000
175,-1084.6342499999992,0,1000
176,-1093.8499999999976,0,1000
177,-1139.8178749999986,0,1000
178,-1113.573249999997,0,1000
179,-1230.0292499999955,0,1000
180,-1086.058250000002,0,1000
181,-1069.531999999995,0,1000
182,-1352.0165000000093,0,1000
183,-824.1442499999997,0,1000
184,-1026.032874999992,0,1000
185,-853.7128749999966,0,1000
186,-984.8159999999939,0,1000
187,-1030.3578749999974,0,1000
188,-1175.5367499999975,0,1000
189,-1104.6084999999948,0,1000
190,-1245.2741249999972,0,1000
191,-1215.5902500000025,0,1000
192,-985.1114999999961,0,1000
193,-1089.8672499999968,0,1000
194,-1045.267625,0,1000
195,-1114.9207499999984,0,1000
196,-1054.0807499999958,0,1000
197,-975.7699999999909,0,1000
198,-978.0271249999998,0,1000
199,-869.2216249999964,0,1000
200,-1204.7461249999988,0,1000
201,-1160.2680000000046,0,1000
202,-929.8966249999903,0,1000
203,-808.6858749999993,0,1000
204,-853.1319999999995,0,1000
205,-939.8872500000033,0,1000
206,-917.674874999999,0,1000
207,-757.1429999999995,0,1000
208,-807.9038749999985,0,1000
209,-868.2202499999956,0,1000
210,-867.8948749999976,0,1000
211,-793.2272499999967,0,1000
212,-828.2461250000002,0,1000
213,-933.134249999999,0,1000
214,-1023.5386249999966,0,1000
215,-1009.6859999999975,0,1000
216,-863.3116249999979,0,1000
217,-992.3147500000007,0,1000
218,-1030.3739999999966,0,1000
219,-959.5759999999954,0,1000
220,-638.7436249999947,0,1000
221,-812.9954999999969,0,1000
222,-819.0572499999959,0,1000
223,-1024.0208749999947,0,1000
224,-859.8578749999964,0,1000
225,-1116.0529999999958,0,1000
226,-676.6597499999982,1,744
227,-824.0992499999963,0,1000
228,-789.141624999997,0,1000
229,-904.9928749999976,1,970
230,-1150.7162499999988,0,1000
231,-809.2902499999961,0,1000
232,-1144.2558750000044,0,1000
233,-280.71087499999913,1,411
234,-262.6237499999995,1,261
235,-889.8714999999941,0,1000
236,-817.668124999997,0,1000
237,-862.4802499999972,0,1000
238,-724.2259999999955,0,1000
239,-694.0719999999937,0,1000
240,-1035.3453750000003,0,1000
241,-814.4222499999942,0,1000
242,-843.6039999999949,0,1000
243,-769.949124999995,0,1000
244,-894.1063749999971,0,1000
245,-301.0863749999987,1,420
246,-1277.3303749999955,0,1000
247,-1015.6884999999967,0,1000
248,-1081.1611249999958,0,1000
249,-854.9447499999934,0,1000
250,-810.2464999999888,0,1000
251,-732.9224999999989,0,1000
252,-267.2627499999997,1,328
253,-989.4396249999977,0,1000
254,-990.3774999999972,0,1000
255,-1215.712374999996,0,1000
256,-837.4455000000003,0,1000
257,-949.5573749999979,0,1000
258,-743.3623749999988,0,1000
259,-575.1954999999996,1,839
260,-778.385874999999,0,1000
261,-787.5207499999971,0,1000
262,-694.7673749999996,1,911
263,-953.5864999999998,0,1000
264,-981.9517499999969,0,1000
265,-807.5583749999944,0,1000
266,-810.7098749999949,0,1000
267,-761.0431249999957,0,1000
268,-733.0756249999963,0,1000
269,-816.6197499999943,0,1000
270,-649.4013749999951,0,1000
271,-676.1867499999939,0,1000
272,-733.0009999999999,0,1000
273,-829.9297499999927,0,1000
274,-846.312749999998,0,1000
275,-784.7718750000014,0,1000
276,-673.4552499999994,0,1000
277,-614.1781249999984,0,1000
278,-604.970624999997,0,1000
279,-515.3729999999947,1,883
280,-709.9597499999903,0,1000
281,-922.3497500000029,0,1000
282,-397.0916249999989,1,762
283,-597.0094999999998,0,1000
284,-731.3806249999934,0,1000
285,-859.1168749999969,0,1000
286,-531.4444999999984,0,1000
287,-191.92687499999982,1,285
288,-538.569749999997,0,1000
289,-560.3953749999993,0,1000
290,-673.4746249999992,0,1000
291,-649.033999999995,0,1000
292,-708.7258750000001,0,1000
293,-450.0346250000016,1,886
294,-1018.349249999982,0,1000
295,-873.951249999984,0,1000
296,-782.2989999999986,0,1000
297,-721.0236249999957,0,1000
298,-540.0429999999959,0,1000
299,-694.4888749999982,0,1000
300,-431.59174999999703,0,1000
301,-630.7839999999968,0,1000
302,-624.5667499999914,0,1000
303,-816.9613749999895,0,1000
304,-580.4764999999962,0,1000
305,-553.3396249999964,0,1000
306,-593.2164999999965,0,1000
307,-437.3163749999993,0,1000
308,-427.78187499999785,0,1000
309,-318.5177499999972,0,1000
310,-399.06000000000085,0,1000
311,-639.0671249999998,0,1000
312,-408.274999999997,0,1000
313,-559.973375000002,0,1000
314,-532.7834999999957,0,1000
315,-503.80825000000004,0,1000
316,-615.1733749999966,0,1000
317,-664.0836249999952,0,1000
318,-414.02724999999964,0,1000
319,-560.0748749999991,0,1000
320,-630.268749999997,0,1000
321,-675.5651249999966,0,1000
322,-569.5589999999946,0,1000
323,-580.1326249999952,0,1000
324,-497.7004999999962,0,1000
325,-552.8564999999966,0,1000
326,-477.99587499999575,0,1000
327,-609.4979999999946,0,1000
328,-518.8941249999948,0,1000
329,-460.5446249999922,0,1000
330,-545.6966249999938,0,1000
331,-658.329374999997,0,1000
332,-819.7599999999941,0,1000
333,-576.958625,0,1000
334,-450.78162499999917,0,1000
335,-467.23337499999855,0,1000
336,-572.4228749999966,0,1000
337,-725.5161249999968,0,1000
338,-700.8711249999933,0,1000
339,-472.22462499999796,0,1000
340,-503.08524999999713,0,1000
341,-383.484374999996,0,1000
342,-397.916124999995,0,1000
343,-347.7186249999988,0,1000
344,-494.60350000000034,0,1000
345,-443.95337500000204,0,1000
346,-273.4656250000014,0,1000
347,-619.0006249999963,0,1000
348,-492.8184999999956,0,1000
349,-463.1483750000029,0,1000
350,-577.7127499999982,0,1000
351,-384.3919999999964,0,1000
