episode,return,success,steps
1,-2825.2790000000086,0,1000
2,-2453.3068750000025,0,1000
3,-2464.09600000001,0,1000
4,-2263.4680000000017,0,1000
5,-2704.8320000000003,0,1000
6,-2403.0241249999945,0,1000
7,-2614.3277500000017,0,1000
8,-2865.350000000012,0,1000
9,-2359.007499999997,0,1000
10,-2012.5717500000057,0,1000
11,-2739.2452500000068,0,1000
12,-2232.8251250000076,0,1000
13,-2162.8844999999974,0,1000
14,-2368.843749999998,0,1000
15,-2117.8453750000076,0,1000
16,-2378.3088750000006,0,1000
17,-2242.9682500000044,0,1000
18,-2148.49975,0,1000
19,-2314.1522500000024,0,1000
20,-2374.027249999999,0,1000
21,-1978.5447500000023,1,961
22,-2038.7423750000025,1,926
23,-2534.256250000008,0,1000
24,-2524.5422499999977,0,1000
25,-1852.4703749999992,0,1000
26,-1772.063125000002,0,1000
27,-2408.4765000000057,0,1000
28,-2067.7431250000036,0,1000
29,-1897.4630000000004,0,1000
30,-2123.0412500000016,0,1000
31,-1341.6504999999993,1,557
32,-2184.000374999998,0,1000
33,-1802.2167499999987,0,1000
34,-2137.6609999999955,0,1000
35,-981.2583750000003,1,530
36,-2298.568875000004,0,1000
37,-2228.4095000000093,0,1000
38,-2283.832874999999,0,1000
39,-2278.7693750000035,0,1000
40,-1913.2652500000042,1,926
41,-1716.5495000000094,0,1000
42,-1681.818500000002,0,1000
43,-2012.4027500000077,0,1000
44,-2508.9937500000065,0,1000
45,-765.6959999999997,1,483
46,-1205.956,1,582
47,-1791.8897500000048,0,1000
48,-1617.1226249999997,0,1000
49,-2318.9616250000045,0,1000
50,-2193.574875000009,0,1000
51,-2539.8128750000064,0,1000
52,-1772.1023749999986,0,1000
53,-2118.3001250000007,0,1000
54,-1265.3703749999977,0,1000
55,-2143.7587500000063,0,1000
56,-1667.419000000003,0,1000
57,-2022.6876250000007,0,1000
58,-2328.0337500000146,0,1000
59,-2158.8467499999965,0,1000
60,-2313.6613749999988,0,1000
61,-2198.6241250000076,0,1000
62,-982.6466249999964,1,796
63,-1867.8535000000045,0,1000
64,-1893.1898749999993,0,1000
65,-1348.2018749999984,1,789
66,-2213.290374999996,0,1000
67,-1591.3671249999966,0,1000
68,-1430.1894999999965,0,1000
69,-1972.2873749999976,0,1000
70,-2203.1318750000064,0,1000
71,-1907.9013749999992,0,1000
72,-1575.0938749999996,0,1000
73,-1606.9401250000003,0,1000
74,-1926.966625000006,0,1000
75,-1481.1906250000031,0,1000
76,-1823.011375000001,0,1000
77,-1686.942874999999,0,1000
78,-1767.4131249999991,0,1000
79,-1670.8583749999973,0,1000
80,-1582.0917500000062,0,1000
81,-1531.5831249999992,0,1000
82,-1616.2896250000035,0,1000
83,-1682.6568750000006,0,1000
84,-1416.5046249999991,0,1000
85,-1501.070125000001,0,1000
86,-1520.866999999998,0,1000
87,-621.157625,1,415
88,-1555.8655,0,1000
89,-1536.9689999999998,0,1000
90,-1731.9266249999964,0,1000
91,-1526.280874999999,0,1000
92,-1496.9327499999997,0,1000
93,-1516.5630000000099,0,1000
94,-1601.2136250000021,0,1000
95,-1255.295124999995,0,1000
96,-1556.8426249999995,0,1000
97,-1286.26475,0,1000
98,-1395.7523749999993,0,1000
99,-1496.1032499999963,0,1000
100,-1686.6782499999995,0,1000
101,-1546.0429999999985,0,1000
102,-1466.4093749999988,0,1000
103,-1155.0696249999985,0,1000
104,-1255.0596249999994,0,1000
105,-1786.8207500000012,0,1000
106,-1712.42825,0,1000
107,-1590.6458749999963,0,1000
108,-1595.6996249999997,0,1000
109,-1440.591499999998,0,1000
110,-1355.5938749999978,0,1000
111,-1591.4624999999987,0,1000
112,-1526.078999999998,0,1000
113,-1370.7632499999975,0,1000
114,-1732.1504999999959,0,1000
115,-1828.15087499999,0,1000
116,-1566.7116250000029,0,1000
117,-1316.0443750000004,0,1000
118,-1316.1432499999976,0,1000
119,-1490.7438749999983,0,1000
120,-1346.6424999999913,0,1000
121,-840.0064999999927,0,1000
122,-1440.4423750000133,0,1000
123,-1340.460749999998,0,1000
124,-1476.017000000001,0,1000
125,-1486.5173749999972,0,1000
126,-1521.476375000005,0,1000
127,-760.2863749999957,1,606
128,-1291.010875000001,0,1000
129,-1562.086624999998,0,1000
130,-1988.7392500000065,0,1000
131,-1486.0476249999977,0,1000
132,-1718.0098750000009,0,1000
133,-1396.962749999999,0,1000
134,-1215.2997499999947,0,1000
135,-1621.535500000003,0,1000
